n,addr,raw_sample,scaled_sample,sd_out
7050,51,17795,6673,1
7051,52,18088,6783,1
7052,53,18378,6891,1
7053,54,18664,6999,0
7054,55,18946,7104,0
7055,56,19225,7209,1
7056,57,19499,7312,1
7057,58,19771,7414,1
7058,59,20038,7514,0
7059,60,20301,7612,0
7060,61,20561,7710,1
7061,62,20817,7806,1
7062,63,21068,7900,1
7063,64,21316,7993,0
7064,65,21560,8085,0
7065,66,21799,8174,1
7066,67,22035,8263,1
7067,68,22266,8349,1
7068,69,22493,8434,1
7069,70,22716,8518,0
7070,71,22935,8600,0
7071,72,23150,8681,0
7072,73,23360,8760,1
7073,74,23566,8837,1
7074,75,23768,8913,1
7075,76,23965,8986,1
7076,77,24158,9059,1
7077,78,24347,9130,0
7078,79,24531,9199,0
7079,80,24710,9266,1
7080,81,24886,9332,1
7081,82,25057,9396,1
7082,83,25223,9458,0
7083,84,25385,9519,0
7084,86,25543,9578,1
7085,87,25844,9691,1
7086,88,25988,9745,1
7087,89,26127,9797,1
7088,90,26262,9848,0
7089,91,26393,9897,0
7090,92,26519,9944,1
7091,93,26640,9990,1
7092,94,26757,10033,1
7093,95,26870,10076,1
7094,96,26978,10116,0
7095,97,27081,10155,0
7096,98,27180,10192,1
7097,99,27275,10228,1
7098,100,27365,10261,1
7099,101,27451,10294,0
7100,102,27532,10324,0
7101,103,27609,10353,1
7102,104,27681,10380,1
7103,105,27749,10405,1
7104,106,27813,10429,1
7105,107,27872,10452,0
7106,108,27927,10472,0
7107,109,27978,10491,1
7108,110,28024,10509,1
7109,111,28067,10525,1
7110,112,28105,10539,1
7111,113,28138,10551,0
7112,114,28168,10563,0
7113,115,28193,10572,1
7114,116,28215,10580,1
7115,117,28232,10587,1
7116,118,28245,10591,1
7117,119,28255,10595,0
7118,120,28260,10597,0
7119,121,28261,10597,1
7120,122,28259,10597,1
7121,123,28252,10594,1
7122,124,28242,10590,1
7123,125,28228,10585,0
7124,126,28211,10579,0
7125,127,28189,10570,1
7126,129,28164,10561,1
7127,130,28104,10539,1
7128,131,28068,10525,1
7129,132,28029,10510,0
7130,133,27987,10495,0
7131,134,27941,10477,1
7132,135,27892,10459,1
7133,136,27840,10440,1
7134,137,27785,10419,1
7135,138,27726,10397,0
7136,139,27665,10374,0
7137,140,27600,10350,1
7138,141,27533,10324,1
7139,142,27463,10298,1
7140,143,27390,10271,1
7141,144,27315,10243,0
7142,145,27237,10213,0
7143,146,27156,10183,1
7144,147,27073,10152,1
7145,148,26987,10120,1
7146,149,26900,10087,0
7147,150,26810,10053,0
7148,151,26717,10018,1
7149,152,26623,9983,1
7150,153,26527,9947,1
7151,154,26429,9910,1
7152,155,26330,9873,0
7153,156,26229,9835,0
7154,157,26126,9797,1
7155,158,26022,9758,1
7156,159,25917,9718,1
7157,160,25810,9678,1
7158,161,25703,9638,0
7159,162,25595,9598,0
7160,163,25486,9557,1
7161,164,25376,9516,1
7162,165,25267,9475,1
7163,166,25156,9433,1
7164,167,25046,9392,0
7165,168,24936,9351,0
7166,169,24826,9309,0
7167,171,24717,9268,1
7168,172,24501,9187,1
7169,173,24394,9147,1
7170,174,24289,9108,1
7171,175,24185,9069,1
7172,176,24084,9031,0
7173,177,23984,8994,0
7174,178,23886,8957,1
7175,179,23791,8921,1
7176,180,23699,8887,1
7177,181,23610,8853,1
7178,182,23525,8821,0
7179,183,23443,8791,0
7180,184,23365,8761,0
7181,185,23292,8734,1
7182,186,23223,8708,1
7183,187,23159,8684,1
7184,188,23100,8662,1
7185,189,23047,8642,1
7186,190,22999,8624,0
7187,191,22958,8609,0
7188,192,22924,8596,0
7189,193,22896,8586,1
7190,194,22875,8578,1
7191,195,22862,8573,1
7192,196,22856,8571,1
7193,197,22859,8572,1
7194,198,22870,8576,0
7195,199,22889,8583,0
7196,200,22918,8594,1
7197,201,22955,8608,1
7198,202,23002,8625,1
7199,203,23058,8646,0
7200,204,23124,8671,0
7201,205,23199,8699,1
7202,206,23285,8731,1
7203,207,23381,8767,1
7204,208,23486,8807,1
7205,209,23602,8850,0
7206,210,23728,8898,0
7207,211,23864,8949,0
7208,212,24010,9003,1
7209,214,24166,9062,1
7210,215,24508,9190,1
7211,216,24692,9259,1
7212,217,24886,9332,1
7213,218,25089,9408,0
7214,219,25300,9487,0
7215,220,25519,9569,1
7216,221,25745,9654,1
7217,222,25978,9741,1
7218,223,26218,9831,1
7219,224,26464,9924,0
7220,225,26715,10018,0
7221,226,26971,10114,0
7222,227,27230,10211,1
7223,228,27493,10309,1
7224,229,27758,10409,1
7225,230,28024,10509,1
7226,231,28292,10609,1
7227,232,28559,10709,0
7228,233,28826,10809,0
7229,234,29090,10908,1
7230,235,29352,11007,1
7231,236,29611,11104,1
7232,237,29865,11199,1
7233,238,30113,11292,0
7234,239,30355,11383,0
7235,240,30590,11471,1
7236,241,30817,11556,1
7237,242,31035,11638,1
7238,243,31243,11716,1
7239,244,31441,11790,0
7240,245,31628,11860,0
7241,246,31802,11925,1
7242,247,31964,11986,1
7243,248,32112,12042,1
7244,249,32247,12092,1
7245,250,32367,12137,1
7246,251,32471,12176,0
7247,252,32561,12210,0
7248,253,32635,12238,1
7249,254,32692,12259,1
7250,255,32734,12275,1
7251,257,32759,12284,1
7252,258,32759,12284,0
7253,259,32734,12275,0
7254,260,32692,12259,1
7255,261,32635,12238,1
7256,262,32561,12210,1
7257,263,32471,12176,1
7258,264,32367,12137,0
7259,265,32247,12092,0
7260,266,32112,12042,1
7261,267,31964,11986,1
7262,268,31802,11925,1
7263,269,31628,11860,1
7264,270,31441,11790,1
7265,271,31243,11716,0
7266,272,31035,11638,0
7267,273,30817,11556,1
7268,274,30590,11471,1
7269,275,30355,11383,1
7270,276,30113,11292,1
7271,277,29865,11199,0
7272,278,29611,11104,0
7273,279,29352,11007,1
7274,280,29090,10908,1
7275,281,28826,10809,1
7276,282,28559,10709,1
7277,283,28292,10609,0
7278,284,28024,10509,0
7279,285,27758,10409,1
7280,286,27493,10309,1
7281,287,27230,10211,1
7282,288,26971,10114,1
7283,289,26715,10018,0
7284,290,26464,9924,0
7285,291,26218,9831,1
7286,292,25978,9741,1
7287,293,25745,9654,1
7288,294,25519,9569,1
7289,295,25300,9487,0
7290,296,25089,9408,0
7291,297,24886,9332,0
7292,299,24692,9259,1
7293,300,24332,9124,1
7294,301,24166,9062,1
7295,302,24010,9003,1
7296,303,23864,8949,1
7297,304,23728,8898,0
7298,305,23602,8850,0
7299,306,23486,8807,1
7300,307,23381,8767,1
7301,308,23285,8731,1
7302,309,23199,8699,1
7303,310,23124,8671,0
7304,311,23058,8646,0
7305,312,23002,8625,0
7306,313,22955,8608,1
7307,314,22918,8594,1
7308,315,22889,8583,1
7309,316,22870,8576,1
7310,317,22859,8572,1
7311,318,22856,8571,0
7312,319,22862,8573,0
7313,320,22875,8578,0
7314,321,22896,8586,1
7315,322,22924,8596,1
7316,323,22958,8609,1
7317,324,22999,8624,1
7318,325,23047,8642,1
7319,326,23100,8662,0
7320,327,23159,8684,0
7321,328,23223,8708,1
7322,329,23292,8734,1
7323,330,23365,8761,1
7324,331,23443,8791,0
7325,332,23525,8821,0
7326,333,23610,8853,1
7327,334,23699,8887,1
7328,335,23791,8921,1
7329,336,23886,8957,1
7330,337,23984,8994,0
7331,338,24084,9031,0
7332,339,24185,9069,0
7333,340,24289,9108,1
7334,342,24394,9147,1
7335,343,24609,9228,1
7336,344,24717,9268,1
7337,345,24826,9309,1
7338,346,24936,9351,0
7339,347,25046,9392,0
7340,348,25156,9433,1
7341,349,25267,9475,1
7342,350,25376,9516,1
7343,351,25486,9557,1
7344,352,25595,9598,0
7345,353,25703,9638,0
7346,354,25810,9678,0
7347,355,25917,9718,1
7348,356,26022,9758,1
7349,357,26126,9797,1
7350,358,26229,9835,1
7351,359,26330,9873,1
7352,360,26429,9910,0
7353,361,26527,9947,0
7354,362,26623,9983,1
7355,363,26717,10018,1
7356,364,26810,10053,1
7357,365,26900,10087,1
7358,366,26987,10120,0
7359,367,27073,10152,0
7360,368,27156,10183,1
7361,369,27237,10213,1
7362,370,27315,10243,1
7363,371,27390,10271,1
7364,372,27463,10298,0
7365,373,27533,10324,0
7366,374,27600,10350,1
7367,375,27665,10374,1
7368,376,27726,10397,1
7369,377,27785,10419,1
7370,378,27840,10440,0
7371,379,27892,10459,0
7372,380,27941,10477,0
7373,381,27987,10495,1
7374,382,28029,10510,1
7375,383,28068,10525,1
7376,385,28104,10539,1
7377,386,28164,10561,1
7378,387,28189,10570,0
7379,388,28211,10579,0
7380,389,28228,10585,1
7381,390,28242,10590,1
7382,391,28252,10594,1
7383,392,28259,10597,1
7384,393,28261,10597,0
7385,394,28260,10597,0
7386,395,28255,10595,1
7387,396,28245,10591,1
7388,397,28232,10587,1
7389,398,28215,10580,1
7390,399,28193,10572,0
7391,400,28168,10563,0
7392,401,28138,10551,1
7393,402,28105,10539,1
7394,403,28067,10525,1
7395,404,28024,10509,1
7396,405,27978,10491,0
7397,406,27927,10472,0
7398,407,27872,10452,1
7399,408,27813,10429,1
7400,409,27749,10405,1
7401,410,27681,10380,1
7402,411,27609,10353,0
7403,412,27532,10324,0
7404,413,27451,10294,1
7405,414,27365,10261,1
7406,415,27275,10228,1
7407,416,27180,10192,1
7408,417,27081,10155,0
7409,418,26978,10116,0
7410,419,26870,10076,1
7411,420,26757,10033,1
7412,421,26640,9990,1
7413,422,26519,9944,1
7414,423,26393,9897,0
7415,424,26262,9848,0
7416,425,26127,9797,0
7417,427,25988,9745,1
7418,428,25696,9636,1
7419,429,25543,9578,1
7420,430,25385,9519,1
7421,431,25223,9458,1
7422,432,25057,9396,0
7423,433,24886,9332,0
7424,434,24710,9266,1
7425,435,24531,9199,1
7426,436,24347,9130,1
7427,437,24158,9059,1
7428,438,23965,8986,0
7429,439,23768,8913,0
7430,440,23566,8837,0
7431,441,23360,8760,1
7432,442,23150,8681,1
7433,443,22935,8600,1
7434,444,22716,8518,1
7435,445,22493,8434,1
7436,446,22266,8349,0
7437,447,22035,8263,0
7438,448,21799,8174,1
7439,449,21560,8085,1
7440,450,21316,7993,1
7441,451,21068,7900,0
7442,452,20817,7806,0
7443,453,20561,7710,1
7444,454,20301,7612,1
7445,455,20038,7514,1
7446,456,19771,7414,1
7447,457,19499,7312,0
7448,458,19225,7209,0
7449,459,18946,7104,0
7450,460,18664,6999,1
7451,461,18378,6891,1
7452,462,18088,6783,1
7453,463,17795,6673,1
7454,464,17499,6562,0
7455,465,17199,6449,0
7456,466,16896,6336,1
7457,467,16589,6220,1
7458,468,16279,6104,1
7459,470,15966,5987,0
7460,471,15331,5749,0
7461,472,15009,5628,1
7462,473,14683,5506,1
7463,474,14355,5383,1
7464,475,14024,5259,0
7465,476,13690,5133,0
7466,477,13353,5007,0
7467,478,13014,4880,1
7468,479,12672,4752,1
7469,480,12328,4623,1
7470,481,11981,4492,1
7471,482,11632,4362,0
7472,483,11280,4230,0
7473,484,10926,4097,0
7474,485,10570,3963,1
7475,486,10211,3829,1
7476,487,9851,3694,1
7477,488,9489,3558,1
7478,489,9125,3421,0
7479,490,8758,3284,0
7480,491,8391,3146,0
7481,492,8021,3007,1
7482,493,7650,2868,1
7483,494,7277,2728,1
7484,495,6903,2588,1
7485,496,6527,2447,0
7486,497,6150,2306,0
7487,498,5772,2164,0
7488,499,5392,2022,1
7489,500,5012,1879,1
7490,501,4630,1736,1
7491,502,4248,1593,0
7492,503,3864,1449,0
7493,504,3480,1305,0
7494,505,3095,1160,1
7495,506,2710,1016,1
7496,507,2324,871,1
7497,508,1937,726,0
7498,509,1550,581,0
7499,510,1163,436,0
7500,511,775,290,1
7501,513,388,145,1
7502,514,-388,32767,1
7503,515,-775,32767,1
7504,516,-1163,32767,1
7505,517,-1550,32767,1
7506,518,-1937,32767,1
7507,519,-2324,32767,1
7508,520,-2710,32767,1
7509,521,-3095,32767,1
7510,522,-3480,32767,1
7511,523,-3864,32767,1
7512,524,-4248,32767,1
7513,525,-4630,32767,1
7514,526,-5012,32767,1
7515,527,-5392,32767,1
7516,528,-5772,32767,1
7517,529,-6150,32767,1
7518,530,-6527,32767,1
7519,531,-6903,32767,1
7520,532,-7277,32767,1
7521,533,-7650,32767,1
7522,534,-8021,32767,1
7523,535,-8391,32767,1
7524,536,-8758,32767,1
7525,537,-9125,32767,1
7526,538,-9489,32767,1
7527,539,-9851,32767,1
7528,540,-10211,32767,1
7529,541,-10570,32767,1
7530,542,-10926,32767,1
7531,543,-11280,32767,1
7532,544,-11632,32767,1
7533,545,-11981,32767,1
7534,546,-12328,32767,1
7535,547,-12672,32767,1
7536,548,-13014,32767,1
7537,549,-13353,32767,1
7538,550,-13690,32767,1
7539,551,-14024,32767,1
7540,552,-14355,32767,1
7541,553,-14683,32767,1
7542,555,-15009,32767,1
7543,556,-15650,32767,1
7544,557,-15966,32767,1
7545,558,-16279,32767,1
7546,559,-16589,32767,1
7547,560,-16896,32767,1
7548,561,-17199,32767,1
7549,562,-17499,32767,1
7550,563,-17795,32767,1
7551,564,-18088,32767,1
7552,565,-18378,32767,1
7553,566,-18664,32767,1
7554,567,-18946,32767,1
7555,568,-19225,32767,1
7556,569,-19499,32767,1
7557,570,-19771,32767,1
7558,571,-20038,32767,1
7559,572,-20301,32767,1
7560,573,-20561,32767,1
7561,574,-20817,32767,1
7562,575,-21068,32767,1
7563,576,-21316,32767,1
7564,577,-21560,32767,1
7565,578,-21799,32767,1
7566,579,-22035,32767,1
7567,580,-22266,32767,1
7568,581,-22493,32767,1
7569,582,-22716,32767,1
7570,583,-22935,32767,1
7571,584,-23150,32767,1
7572,585,-23360,32767,1
7573,586,-23566,32767,1
7574,587,-23768,32767,1
7575,588,-23965,32767,1
7576,589,-24158,32767,1
7577,590,-24347,32767,1
7578,591,-24531,32767,1
7579,592,-24710,32767,1
7580,593,-24886,32767,1
7581,594,-25057,32767,1
7582,595,-25223,32767,1
7583,596,-25385,32767,1
7584,598,-25543,32767,1
7585,599,-25844,32767,1
7586,600,-25988,32767,1
7587,601,-26127,32767,1
7588,602,-26262,32767,1
7589,603,-26393,32767,1
7590,604,-26519,32767,1
7591,605,-26640,32767,1
7592,606,-26757,32767,1
7593,607,-26870,32767,1
7594,608,-26978,32767,1
7595,609,-27081,32767,1
7596,610,-27180,32767,1
7597,611,-27275,32767,1
7598,612,-27365,32767,1
7599,613,-27451,32767,1
7600,614,-27532,32767,1
7601,615,-27609,32767,1
7602,616,-27681,32767,1
7603,617,-27749,32767,1
7604,618,-27813,32767,1
7605,619,-27872,32767,1
7606,620,-27927,32767,1
7607,621,-27978,32767,1
7608,622,-28024,32767,1
7609,623,-28067,32767,1
7610,624,-28104,32767,1
7611,625,-28138,32767,1
7612,626,-28168,32767,1
7613,627,-28193,32767,1
7614,628,-28215,32767,1
7615,629,-28232,32767,1
7616,630,-28245,32767,1
7617,631,-28254,32767,1
7618,632,-28260,32767,1
7619,633,-28261,32767,1
7620,634,-28258,32767,1
7621,635,-28252,32767,1
7622,636,-28242,32767,1
7623,637,-28228,32767,1
7624,638,-28210,32767,1
7625,639,-28188,32767,1
7626,641,-28163,32767,1
7627,642,-28102,32767,1
7628,643,-28067,32767,1
7629,644,-28028,32767,1
7630,645,-27985,32767,1
7631,646,-27939,32767,1
7632,647,-27890,32767,1
7633,648,-27837,32767,1
7634,649,-27782,32767,1
7635,650,-27723,32767,1
7636,651,-27661,32767,1
7637,652,-27596,32767,1
7638,653,-27528,32767,1
7639,654,-27457,32767,1
7640,655,-27383,32767,1
7641,656,-27307,32767,1
7642,657,-27227,32767,1
7643,658,-27145,32767,1
7644,659,-27061,32767,1
7645,660,-26974,32767,1
7646,661,-26884,32767,1
7647,662,-26792,32767,1
7648,663,-26697,32767,1
7649,664,-26600,32767,1
7650,665,-26501,32767,1
7651,666,-26400,32767,1
7652,667,-26297,32767,1
7653,668,-26191,32767,1
7654,669,-26084,32767,1
7655,670,-25975,32767,1
7656,671,-25863,32767,1
7657,672,-25750,32767,1
7658,673,-25636,32767,1
7659,674,-25519,32767,1
7660,675,-25401,32767,1
7661,676,-25282,32767,1
7662,677,-25161,32767,1
7663,678,-25039,32767,1
7664,679,-24915,32767,1
7665,680,-24790,32767,1
7666,681,-24664,32767,1
7667,683,-24537,32767,1
7668,684,-24280,32767,1
7669,685,-24150,32767,1
7670,686,-24019,32767,1
7671,687,-23888,32767,1
7672,688,-23755,32767,1
7673,689,-23623,32767,1
7674,690,-23489,32767,1
7675,691,-23355,32767,1
7676,692,-23221,32767,1
7677,693,-23086,32767,1
7678,694,-22952,32767,1
7679,695,-22816,32767,1
7680,696,-22681,32767,1
7681,697,-22546,32767,1
7682,698,-22411,32767,1
7683,699,-22276,32767,1
7684,700,-22140,32767,1
7685,701,-22006,32767,1
7686,702,-21871,32767,1
7687,703,-21737,32767,1
7688,704,-21603,32767,1
7689,705,-21470,32767,1
7690,706,-21337,32767,1
7691,707,-21205,32767,1
7692,708,-21073,32767,1
7693,709,-20942,32767,1
7694,710,-20812,32767,1
7695,711,-20683,32767,1
7696,712,-20555,32767,1
7697,713,-20428,32767,1
7698,714,-20302,32767,1
7699,715,-20177,32767,1
7700,716,-20053,32767,1
7701,717,-19930,32767,1
7702,718,-19809,32767,1
7703,719,-19689,32767,1
7704,720,-19570,32767,1
7705,721,-19453,32767,1
7706,722,-19337,32767,1
7707,723,-19223,32767,1
7708,724,-19110,32767,1
7709,726,-18999,32767,1
7710,727,-18783,32767,1
7711,728,-18677,32767,1
7712,729,-18573,32767,1
7713,730,-18471,32767,1
7714,731,-18372,32767,1
7715,732,-18274,32767,1
7716,733,-18178,32767,1
7717,734,-18084,32767,1
7718,735,-17993,32767,1
7719,736,-17903,32767,1
7720,737,-17816,32767,1
7721,738,-17731,32767,1
7722,739,-17649,32767,1
7723,740,-17568,32767,1
7724,741,-17490,32767,1
7725,742,-17415,32767,1
7726,743,-17342,32767,1
7727,744,-17271,32767,1
7728,745,-17203,32767,1
7729,746,-17138,32767,1
7730,747,-17075,32767,1
7731,748,-17014,32767,1
7732,749,-16956,32767,1
7733,750,-16901,32767,1
7734,751,-16849,32767,1
7735,752,-16799,32767,1
7736,753,-16752,32767,1
7737,754,-16708,32767,1
7738,755,-16666,32767,1
7739,756,-16628,32767,1
7740,757,-16592,32767,1
7741,758,-16559,32767,1
7742,759,-16528,32767,1
7743,760,-16501,32767,1
7744,761,-16476,32767,1
7745,762,-16455,32767,1
7746,763,-16436,32767,1
7747,764,-16420,32767,1
7748,765,-16407,32767,1
7749,766,-16397,32767,1
7750,767,-16389,32767,1
7751,769,-16385,32767,1
7752,770,-16385,32767,1
7753,771,-16389,32767,1
7754,772,-16397,32767,1
7755,773,-16407,32767,1
7756,774,-16420,32767,1
7757,775,-16436,32767,1
7758,776,-16455,32767,1
7759,777,-16476,32767,1
7760,778,-16501,32767,1
7761,779,-16528,32767,1
7762,780,-16559,32767,1
7763,781,-16592,32767,1
7764,782,-16628,32767,1
7765,783,-16666,32767,1
7766,784,-16708,32767,1
7767,785,-16752,32767,1
7768,786,-16799,32767,1
7769,787,-16849,32767,1
7770,788,-16901,32767,1
7771,789,-16956,32767,1
7772,790,-17014,32767,1
7773,791,-17075,32767,1
7774,792,-17138,32767,1
7775,793,-17203,32767,1
7776,794,-17271,32767,1
7777,795,-17342,32767,1
7778,796,-17415,32767,1
7779,797,-17490,32767,1
7780,798,-17568,32767,1
7781,799,-17649,32767,1
7782,800,-17731,32767,1
7783,801,-17816,32767,1
7784,802,-17903,32767,1
7785,803,-17993,32767,1
7786,804,-18084,32767,1
7787,805,-18178,32767,1
7788,806,-18274,32767,1
7789,807,-18372,32767,1
7790,808,-18471,32767,1
7791,809,-18573,32767,1
7792,811,-18677,32767,1
7793,812,-18890,32767,1
7794,813,-18999,32767,1
7795,814,-19110,32767,1
7796,815,-19223,32767,1
7797,816,-19337,32767,1
7798,817,-19453,32767,1
7799,818,-19570,32767,1
7800,819,-19689,32767,1
7801,820,-19809,32767,1
7802,821,-19930,32767,1
7803,822,-20053,32767,1
7804,823,-20177,32767,1
7805,824,-20302,32767,1
7806,825,-20428,32767,1
7807,826,-20555,32767,1
7808,827,-20683,32767,1
7809,828,-20812,32767,1
7810,829,-20942,32767,1
7811,830,-21073,32767,1
7812,831,-21205,32767,1
7813,832,-21337,32767,1
7814,833,-21470,32767,1
7815,834,-21603,32767,1
7816,835,-21737,32767,1
7817,836,-21871,32767,1
7818,837,-22006,32767,1
7819,838,-22140,32767,1
7820,839,-22276,32767,1
7821,840,-22411,32767,1
7822,841,-22546,32767,1
7823,842,-22681,32767,1
7824,843,-22816,32767,1
7825,844,-22952,32767,1
7826,845,-23086,32767,1
7827,846,-23221,32767,1
7828,847,-23355,32767,1
7829,848,-23489,32767,1
7830,849,-23623,32767,1
7831,850,-23755,32767,1
7832,851,-23888,32767,1
7833,852,-24019,32767,1
7834,854,-24150,32767,1
7835,855,-24409,32767,1
7836,856,-24537,32767,1
7837,857,-24664,32767,1
7838,858,-24790,32767,1
7839,859,-24915,32767,1
7840,860,-25039,32767,1
7841,861,-25161,32767,1
7842,862,-25282,32767,1
7843,863,-25401,32767,1
7844,864,-25519,32767,1
7845,865,-25636,32767,1
7846,866,-25750,32767,1
7847,867,-25863,32767,1
7848,868,-25975,32767,1
7849,869,-26084,32767,1
7850,870,-26191,32767,1
7851,871,-26297,32767,1
7852,872,-26400,32767,1
7853,873,-26501,32767,1
7854,874,-26600,32767,1
7855,875,-26697,32767,1
7856,876,-26792,32767,1
7857,877,-26884,32767,1
7858,878,-26974,32767,1
7859,879,-27061,32767,1
7860,880,-27145,32767,1
7861,881,-27227,32767,1
7862,882,-27307,32767,1
7863,883,-27383,32767,1
7864,884,-27457,32767,1
7865,885,-27528,32767,1
7866,886,-27596,32767,1
7867,887,-27661,32767,1
7868,888,-27723,32767,1
7869,889,-27782,32767,1
7870,890,-27837,32767,1
7871,891,-27890,32767,1
7872,892,-27939,32767,1
7873,893,-27985,32767,1
7874,894,-28028,32767,1
7875,895,-28067,32767,1
7876,897,-28102,32767,1
7877,898,-28163,32767,1
7878,899,-28188,32767,1
7879,900,-28210,32767,1
7880,901,-28228,32767,1
7881,902,-28242,32767,1
7882,903,-28252,32767,1
7883,904,-28258,32767,1
7884,905,-28261,32767,1
7885,906,-28260,32767,1
7886,907,-28254,32767,1
7887,908,-28245,32767,1
7888,909,-28232,32767,1
7889,910,-28215,32767,1
7890,911,-28193,32767,1
7891,912,-28168,32767,1
7892,913,-28138,32767,1
7893,914,-28104,32767,1
7894,915,-28067,32767,1
7895,916,-28024,32767,1
7896,917,-27978,32767,1
7897,918,-27927,32767,1
7898,919,-27872,32767,1
7899,920,-27813,32767,1
7900,921,-27749,32767,1
7901,922,-27681,32767,1
7902,923,-27609,32767,1
7903,924,-27532,32767,1
7904,925,-27451,32767,1
7905,926,-27365,32767,1
7906,927,-27275,32767,1
7907,928,-27180,32767,1
7908,929,-27081,32767,1
7909,930,-26978,32767,1
7910,931,-26870,32767,1
7911,932,-26757,32767,1
7912,933,-26640,32767,1
7913,934,-26519,32767,1
7914,935,-26393,32767,1
7915,936,-26262,32767,1
7916,937,-26127,32767,1
7917,939,-25988,32767,1
7918,940,-25696,32767,1
7919,941,-25543,32767,1
7920,942,-25385,32767,1
7921,943,-25223,32767,1
7922,944,-25057,32767,1
7923,945,-24886,32767,1
7924,946,-24710,32767,1
7925,947,-24531,32767,1
7926,948,-24347,32767,1
7927,949,-24158,32767,1
7928,950,-23965,32767,1
7929,951,-23768,32767,1
7930,952,-23566,32767,1
7931,953,-23360,32767,1
7932,954,-23150,32767,1
7933,955,-22935,32767,1
7934,956,-22716,32767,1
7935,957,-22493,32767,1
7936,958,-22266,32767,1
7937,959,-22035,32767,1
7938,960,-21799,32767,1
7939,961,-21560,32767,1
7940,962,-21316,32767,1
7941,963,-21068,32767,1
7942,964,-20817,32767,1
7943,965,-20561,32767,1
7944,966,-20301,32767,1
7945,967,-20038,32767,1
7946,968,-19771,32767,1
7947,969,-19499,32767,1
7948,970,-19225,32767,1
7949,971,-18946,32767,1
7950,972,-18664,32767,1
7951,973,-18378,32767,1
7952,974,-18088,32767,1
7953,975,-17795,32767,1
7954,976,-17499,32767,1
7955,977,-17199,32767,1
7956,978,-16896,32767,1
7957,979,-16589,32767,1
7958,980,-16279,32767,1
7959,982,-15966,32767,1
7960,983,-15331,32767,1
7961,984,-15009,32767,1
7962,985,-14683,32767,1
7963,986,-14355,32767,1
7964,987,-14024,32767,1
7965,988,-13690,32767,1
7966,989,-13353,32767,1
7967,990,-13014,32767,1
7968,991,-12672,32767,1
7969,992,-12328,32767,1
7970,993,-11981,32767,1
7971,994,-11632,32767,1
